,Source,Expected,Predicted
2527,'Is he not right that everything on earth is evil and horrid?,Noi non abbiamo giudicato con giustizia il fratello Nikolaj.,— Non è bene che tutto il nostro lavoro è bello e semplice ?
2528,He quite agreed to every proposal.,Era completamente d’accordo su quello che gli proponevano.,Egli si sentiva in ogni caso di essere stata così piacevole .
2529,"Not, however, to go to bed: on the contrary, I began and dressed myself carefully.","Quando fui tornata in camera mia, non rientrai nel letto.","Non appena andare a letto , a letto , al contrario , mi misi a letto e mi misi a piangere ."
2530,"Levin went up to them, said 'How-do-you-do,' and sat down on a chair beside the sofa, holding his hat in his hand.","Levin si avvicinò loro, salutò e sedette accanto al divano, tenendo il cappello sulle ginocchia.","— Levin si avvicinò , — disse , sedendosi accanto al tavolo e sedette accanto al cappello , in mano ."
2531,Levin was struck especially by one little detail. The old peasant used the thinnings of the rye as fodder for the horses.,"Il particolare che, sarchiando la segala, il vecchio dava da mangiare ai cavalli la segala sarchiata, colpì molto Levin.","Levin era stata in una conversazione che , in un ’ altra parte , il vecchio contadino della segala ."
2532,"How near to him she had been a minute ago, how important in his life!","Come gli era stata vicina un minuto prima, tanto importante per la sua vita!","Come si era stato fatto un po ’ da un po ’ di stato , come in cui si era stato fatto , come in una vita di vita ."
2533,She was acquainted with Sviyazhsky too.,Anche Svijazskij era a lei noto.,Era proprio Svijazskij .
2534,"'Oh, but just tell me, Vasily Lukich!' said Serezha, suddenly, after sitting down at the table with a book in his hand. 'What is higher than the Alexander Nevsky?","— No, ditemi solo, Vasilij Lukic — domandò a un tratto, già seduto dietro al tavolo di studio e trattenendo nelle mani il libro — che cosa c’è di più dell’Aleksandr Nevskij?","— Ah , ma tu , tu , Vasilij ! — disse Serëza , dopo aver guardato il libro di un libro in mano , dopo il libro di un libro di amministratore . — Che c ’ è di Sergej Ivanovic ?"
2535,[Fancy! the child...],"Figurez vous, que la petite...",!
2536,I loved a man and used to sing that song to him.',Ho amato un uomo e ho cantato per lui quella canzone.,Mi piaceva un uomo e che a cantare .
2537,And here no clear idea presented itself to his mind.,E qui non vedeva più con chiarezza.,E qui non c ’ era nulla che la sua idea si a lui .
2538,"After I had solaced my mind with the comfortable part of my condition, I began to look round me, to see what kind of place I was in, and what was next to be done; and I soon found my comforts abate, and that, in a word, I had a dreadful deliverance; for I was wet, had no clothes to shift me, nor anything either to eat or drink to comfort me; neither did I see any prospect before me but that of perishing with hunger or being devoured by wild beasts; and that which was particularly afflicting to me was, that I had no weapon, either to hunt and kill any creature for my sustenance, or to defend myself against any other creature that might desire to kill me for theirs.","Confortatomi così in pensando a questo lato favorevole della presente mia condizione, cominciai indi a guardarmi all’intorno, per vedere in qual sorta di paese io mi trovassi, e che cosa mi rimanesse a fare in appresso. Allora sentii tosto deprimersi le mie contentezze, perchè in effetto era bene spaventoso quel modo della mia liberazione.","il mio desiderio di con la mia condizione , mi diedi a un ’ altra parte di me , a di cui mi , e che era stato fatto il mio desiderio di , mi di , che non mi avea fatto per altro che non mi fosse stato di ; nè a un ’ altra volta che non mi fosse stato di , nè di nè di nè di nè di nè di nè di nè di nè di nè di nè di nè di nè di nè di ."
2539,And is it that makes you so miserable?,E fu quello che vi rese infelice?,E che vi è così infelice ?
2540,"'Yes, it is his business!' said Five, 'and I'll tell him--it was for bringing the cook tulip-roots instead of onions.'","Sì, che gli riguarda! — disse Cinque; — e glielo dirò io... perchè hai portato al cuoco bulbi di tulipani invece di cipolle.","— Sì , è la sua ! — disse . — Sono , e io lo , perché la cuoca era di ."
2541,"Don't you, any of you, worry yourselves about that.",Nessuno di voi s’impicci del quadro.,"Non vi siete più di voi , vi a questo ."
2542,First of all he went to the cattle-yard.,Per prima cosa andò a dare un’occhiata al bestiame.,In quel momento si avvicinò alla vettura .
2543,"He put wine to my lips; I tasted it and revived; then I ate something he offered me, and was soon myself.","Il signor Rochester mi avvicinò un bicchierino di vino alle labbra, lo bevvi e mi sentii rianimare. Quindi mangiai qualcosa che egli mi dette, e mi riebbi del tutto.","il vino e mi misi a piangere ; poi mi misi a piangere , e mi misi a piangere ."
2544,"But say what they might, he knew that now all was lost.","Ma, qualunque cosa dicessero, egli sapeva che ormai tutto era perduto.","Ma che cosa si sarebbe fatto , sapeva che cosa fosse stato più difficile ."
2545,"'I knew!' he said, opening his eyes. 'To-day is my birthday.","— Lo sapevo — disse, aprendo gli occhi. — Oggi è il mio compleanno.","— Io so — disse , guardando gli occhi . — La giornata è il mio ."
2546,"You must know there are two ways of contesting, the one by the law, the other by force; the first method is proper to men, the second to beasts; but because the first is frequently not sufficient, it is necessary to have recourse to the second.","Dovete adunque sapere come sono dua generazione di combattere: l'uno con le leggi, l'altro con la forza: quel primo è proprio dello uomo, quel secondo delle bestie: ma, perché el primo molte volte non basta, conviene ricorrere al secondo.","Bisogna che si a due , l ’ altro , l ’ altro , l ’ altro , l ’ altro , l ’ altro , l ’ altro , l ’ altro , il primo , non è necessario ; ma il primo è necessario , non è necessario a ."
2547,"The expression on the face of the man who, with his hands in his pockets, stands by the stern, smoking a cigar, is sufficient to excuse a breach of the peace by itself; and the lordly whistle for you to get out of the way would, I am confident, ensure a verdict of ""justifiable homicide"" from any jury of river men.","L’espressione della faccia dell’uomo, che, con le mani in tasca se ne sta accanto al timone fumando un sigaro, basta per sè sola a scusare un impeto di rivolta, e l’imperioso fischio che v’intima di tirarvi da parte, son certo che assicurerebbe un verdetto di «omicidio giustificato» da parte di qualsiasi giurì degli abitanti delle sponde.","Il viso di lui , il viso di lui , con le mani , con le mani , si alzò e si alzò di fronte a un po ’ di altezza , si e si di nuovo a ; e si deve il naso di un po ' di , e si di il fiume di , di il fiume ."
2548,"Then he would have three hundred desyatinas of wheat, one hundred of potatoes, and one hundred and fifty of clover, and not a single desyatina exhausted.","E così avrebbe avuto trecento desjatiny di frumento, cento di patate, centocinquanta di trifoglio e neanche una desjatiny incolta.","Poi avrebbe fatto tre giorni di Kingston , e un ’ di patate e di Kingston , e non ci avrebbe potuto ."
2549,"'We had fine sport, and so many new impressions!' said Veslovsky, approaching Kitty, who sat at the samovar. 'What a pity ladies are deprived of that pleasure.'","— Abbiamo cacciato magnificamente, e quante impressioni! — disse Veslovskij avvicinandosi a Kitty, che sedeva presso il samovar. — Che peccato che le signore siano private di questi piaceri!","— , il suo , e così , dopo aver fatto , Veslovskij — disse Veslovskij , che , arrossendo . — Che cosa sono per piacere ."
2550,"But no--eventide is as pleasant to him as to me, and this antique garden as attractive; and he strolls on, now lifting the gooseberry-tree branches to look at the fruit, large as plums, with which they are laden; now taking a ripe cherry from the wall; now stooping towards a knot of flowers, either to inhale their fragrance or to admire the dew-beads on their petals.","Ma mi ero ingannata; la serata e il pomario gli parvero così attraenti come erano parsi a me. Egli passeggiava alzando ora i rami dell'uva spina, con i frutti grossi come prune, ora coglieva una ciliegia o si curvava sui fiori per aspirarne il profumo o per guardare la rugiada che ne copriva la corolla.",""" Non è che il lavoro di lui è così bello e che questa bella era un villaggio ; e ora , i fiori , si da un , si di fiori , che si con le finestre , si a , e ora si sulle ginocchia di , di i fiori , di e i fiori , di ."
2551,"When her first baby was born, she being already divorced from her husband, it died at once; and her relations, knowing how susceptible she was and fearing that this news might kill her, changed her dead child for one who had been born that night in the same house in Petersburg, the daughter of a chef at a palace. That child was Varenka.","Il suo primo bambino, nato dopo il divorzio, era morto appena venuto al mondo, e i parenti della signora Stahl, conoscendo la sua sensibilità e temendo che questa notizia potesse ucciderla, sostituirono il bambino con la figlia del cuoco di corte, nata in quella stessa notte e nella stessa casa, a Pietroburgo.","Quando la prima bambina era stata la figlia , ella aveva fatto il marito , e , dopo aver guardato il suo marito , aveva fatto che , con la sua lettera , avrebbe dovuto il bambino che aveva fatto il suo marito , aveva fatto il suo posto in un ’ occhiata di Anna , che era stato fatto un ’ occhiata di Anna ."
2552,"She wrinkled her forehead, trying to understand.","Ella corrugò la fronte, cercando di capire.","e , cercando di capire ."
2553,Please have a talk with him. I want him to have some distraction.,"Voi, per favore, parlate con lui, desidero farlo distrarre.",a parlare con lui con lui .
2554,"VRONSKY HAD his quarters in a roomy, clean, Finnish peasant cottage, divided in two by a partition.","Vronskij alloggiava in un’izba finnica, spaziosa e pulita, divisa in due da un tramezzo.","Vronskij era in una parte di una nuova , di un contadino , di persone si a un contadino ."
2555,"'I'll go and put them on at once,' he said, and went to hire some skates.",— Me li infilo subito — disse. E andò a mettersi i pattini.,"— a lungo — disse , e andò a vestirsi , andò a andare a Pietroburgo ."
2556,"Vronsky sat at the head of the table; on his right was the young Governor, a General of the Emperor's suite.","Vronskij sedeva a capotavola, alla sua destra sedeva il governatore, generale di corte.","Vronskij si accostò alla tavola , e , in fondo al vecchio , era il vecchio contadino che era di ."
2557,"But when a prince declares himself gallantly in favour of one side, if the party with whom he allies himself conquers, although the victor may be powerful and may have him at his mercy, yet he is indebted to him, and there is established a bond of amity; and men are never so shameless as to become a monument of ingratitude by oppressing you.","Ma, quando el principe si scuopre gagliardamente in favore d'una parte, se colui con chi tu ti aderisci vince, ancora che sia potente e che tu rimanga a sua discrezione, elli ha teco obligo, e vi è contratto l'amore; e li uomini non sono mai sí disonesti, che con tanto esemplo di ingratitudine ti opprimessino.","Ma quando uno principe si a uno principe , se uno principe , se lo con le quali , , con li uomini , , e con lui , non è vero che vi sia ; e se non vi con uno de ' quali non sono a ."
2558,They charged us thirty-five shillings for the loan of the remnant for six days; and we could have bought the thing out-and-out for four-and- sixpence at any sale of drift-wood round the coast.,Pagammo quarantacinque lire per il noleggio di quella reliquia per sei giorni e l’avremmo potuta comprare a un di presso per cinque lire a qualunque vendita di materiale galeggiante sulla costa.,di cinque giorni per il della ; e noi ci ci si sarebbe potuto — e ci si sarebbe di quattro miglia del bosco .
2559,"There is one side for 10 a.m. yesterday, and one side for 10 a.m. to-day; but you can't always get there as early as ten, you know.","V’è un lato per le dieci antimeridiane di ieri, e un lato per le dieci antimeridiane di oggi; ma sapete bene che uno non può alzarsi sempre a quell’ora.","Vi è un ’ altra parte di circa un po ’ di miglio , e un ’ altra parte di dieci miglia per un giorno ; ma non si può come prima , come vi sapete ."
2560,"""You think too much of your 'toilette,' Adele: but you may have a flower."" And I took a rose from a vase and fastened it in her sash.","— Ci pensate troppo, Adele, — risposi, — mettendole una rosa nella cintura.","— Vi piace molto bene , — disse Adele , — ma avete un di carta , e io mi in quel momento ."
2561,He thought at first that the end of the world had come.,Aveva pensato sulle prime che fosse arrivata la fine del mondo.,Egli pensava al primo momento che aveva fatto la prima cosa .
2562,"When I had done this, I began to work my way into the rock, and bringing all the earth and stones that I dug down out through my tent, I laid them up within my fence, in the nature of a terrace, so that it raised the ground within about a foot and a half; and thus I made me a cave, just behind my tent, which served me like a cellar to my house.","Compiuto tutto ciò, cominciai ad aprirmi una via entro al dirupo, e trasportando quanta terra e pietre scavai nell’interno della mia tenda, le collocai a guisa di uno sterrato che innalzò di circa un piede e mezzo il pavimento; così venni ad aprirmi dietro la mia fortezza una specie di grotta.","a questo viaggio a il mio grano , tutte le mie mani e che la terra , mi in un ’ isola , in un ’ altra parte del mio moschetto , mi di , che mi in un ’ altra parte del mio moschetto , e che un ’ altra parte di mare , mi un ’ altra parte , che mi a casa di ."
2563,"He said that bringing home that trout had saved him from a whacking, and that even his school-master had said it was worth the rule-of-three and practice put together.","Egli disse che l’aver portato a casa quella trota gli aveva risparmiata una solenne bastonatura, e che anche il maestro gli aveva detto che la trota valeva la regola del tre e tutta la computisteria messe insieme.","Egli disse che la giornata era stata stata una trota da un , e che la sua scuola era stata una scuola di , era stata la e l ’ aveva ."
2564,'Little? You'd better come to Paris with me instead of going to some Mulhausen or other.,"— Come poco? ecco, venite con me a Parigi, invece di andare a quel non so che Mühlhausen.","— , forse di andare a Parigi , a me , a o a un altro ."
2565,At last I saw Georgiana off; but now it was Eliza's turn to request me to stay another week.,"Finalmente Georgiana partì, ma allora Elisa mi pregò di trattenermi una settimana ancora.","Quando mi accorsi che Georgiana era stata , ma ora la signora Fairfax era una settimana per me ."
2566,"Yes, yes, yes...","Sì, sì, sì....","Sì , sì , sì ..."
2567,"I love him, I am his mistress, I cannot endure you, I am afraid of you, and I hate you...","Io amo lui, sono la sua amante, e non posso più resistere. Ho paura, vi odio....","Io lo amo , e non posso , non posso , e io voglio bene e voi , e io voglio bene ...."
2568,"'Anna, I must have a talk with you.'","— Anna, ho bisogno di parlare con te.","— Anna , bisogna parlare con voi ."
2569,It is just the same in such cases.',Così anche per queste cose.,È come una cosa così come si fa .
2570,"""Yes; and to the beautiful Miss Ingram.""",— E sposa la signorina Ingram.,"— Sì , e la signorina Ingram ."
2571,"Now, after his disillusion with the work on his estate, Levin was especially pleased to stay a while with Sviyazhsky.","Ora, dopo la sua delusione per l’azienda, era per Levin oltremodo piacevole starsene un po’ da Svijazskij.","Ora , dopo aver fatto il lavoro di Levin , a Levin , era stato contento di aver pensato a Svijazskij , di Svijazskij , di Svijazskij ."
2572,"WARGRAVE. - WAXWORKS. - SONNING. - OUR STEW. - MONTMORENCY IS SARCASTIC. - FIGHT BETWEEN MONTMORENCY AND THE TEA-KETTLE. - GEORGE'S BANJO STUDIES. - MEET WITH DISCOURAGEMENT. - DIFFICULTIES IN THE WAY OF THE MUSICAL AMATEUR. - LEARNING TO PLAY THE BAGPIPES. - HARRIS FEELS SAD AFTER SUPPER. - GEORGE AND I GO FOR A WALK. - RETURN HUNGRY AND WET. - THERE IS A STRANGENESS ABOUT HARRIS. - HARRIS AND THE SWANS, A REMARKABLE STORY. - HARRIS HAS A TROUBLED NIGHT.",Wargrave. — Figure di cera. — Sonning. — Il nostro stufato. — Montmorency è sarcastico. — Battaglia fra Montmorency e il calderino del tè. — Gli studî sul banjo di Giorgio. — Scoraggiamenti. — Difficoltà sulla via del dilettante di musica. La cornamusa. — Harris dopo cena si sente triste. — Giorgio e io andiamo a passeggio. — Ritorniamo affamati e bagnati. — La stranezza di Harris. — Harris e i cigni. — Harris ha una notte inquieta.,Il tè . — Il nostro cane . — Il tè di Harris . — Una lettera di Harris . — Harris e di tè . — Una volta di tè . — Il tè di tè . — Il fiume di Harris si di Harris . — Una parte di Harris . — Una passeggiata di Harris . — Una volta di Harris . — Una volta di Harris . — Una settimana di Harris di Harris e di Harris . — Una settimana . — Una settimana . — Una volta a Harris . — Una volta di Harris . — Una volta a Harris . — Una via di Harris .
2573,'That's grand! and what a spring we are having! How did you manage to get here in a sledge?',— Benone! Ma che primavera! com’è che sei arrivato fin qui in slitta?,"— È un ’ altra parte , e che ci siamo ! — disse , come a un treno ."
2574,Time long ago);,negli antichissimi tempi).,"— In tempo , a lungo , a lungo , per lungo tempo , per un tempo a lungo tempo , per il tempo di tempo ."
2575,"'Straight along at the back of the huts, past our threshing floors, my dear; and then through the hemp-field. There's a path.'","— Là di dietro, diritto; per le aie e per la canapa, uomo caro, c’è un viottolo.","— per la strada , e ci il nostro , e poi , e poi , dopo la strada , la strada del bosco , c ’ è un ."
2576,"Then he approached Mason, whom the surgeon was already handling.","Il signor Rochester si accostò al ferito, che era già nelle mani del chirurgo.","Poi si avvicinò al portiere , che era già andato via ."
2577,"You cannot imagine the yearning I have to see him, and therefore cannot imagine the gratitude which your help will awaken in me. –","Voi non potete immaginare come sia ansiosa di vedere mio figlio, e quanto vi sia grata per il vostro aiuto.","Non puoi immaginare che la mia natura mi , e perciò non posso non la vostra condizione che mi in me ."
2578,"""You are an untruther,"" I replied, getting roused; ""I do not want to see tombs - not your tombs.","— Tu dici una menzogna — risposi, levandomi sdegnato. — Io non voglio veder le tombe... le tue tombe.","— Avete un , — dissi , — non voglio le vostre ragazze ."
2579,You like horses – you have them; hounds – you have them; shooting – you get it; farming – you get it too.',"Ti piacciono i cavalli... ne hai, i cani... ne hai, la caccia... ce l’hai, l’azienda... ce l’hai.","i cavalli , vi siete un ’ altra cosa ; voi avete fatto la caccia , e voi avete fatto un ’ azienda ."
2580,"'So he did, so he did,' said the Gryphon, sighing in his turn; and both creatures hid their faces in their paws.","— Non andai mai da lui, — disse la Falsa-testuggine con un sospiro: — dicevano che insegnasse Catino e Gretto.","— E egli disse , — che egli disse , il Grifone , e le sue gambe , e i loro erano sulle loro gambe ."
2581,There is need of a medical centre after all.,"In primo luogo, il posto di assistenza medica è servito anche a te.",C ’ è un ’ altra parte di lavoro .
2582,"For a while the bustle of people moving about disturbed her, and when the train had finally started it was impossible not to listen to the noises, then there was the snow, beating against the window on her left, to which it stuck, and the sight of the guard, who passed through the carriage closely wrapped up and covered with snow on one side; also the conversation about the awful snow-storm which was raging outside distracted her attention.","Le davano noia innanzi tutto il chiasso e l’andirivieni della gente; poi, quando il treno si mise in moto, non poté non prestare orecchio ai rumori, e la neve che picchiava sul finestrino di sinistra e si attaccava al vetro, la vista di un capotreno tutto imbacuccato che passava tutto ricoperto di neve da un lato solo, i discorsi sulla tormenta che infuriava distrassero la sua attenzione.","Per un ’ altezza della città , di sopra , e quando il treno si era , e quando il treno non si era , non si poteva , si era , si , e si il rumore della finestra , che si era , la neve che si era , la sua figura , la sua figura , la sua figura , la sua luce era , la sua luce che la sua luce era , la sua luce del suo corpo ."
2583,"But at the moment when she uttered these words she knew they were untrue: she not only distrusted herself but was agitated by the thought of Vronsky, and was leaving sooner than she had intended only that she might not meet him again.","Ma proprio nel momento in cui pronunciava queste parole, sentì che non erano vere: non solo dubitava di se stessa ma provava un’agitazione al pensiero di Vronskij, e partiva prima di quello che avrebbe voluto solo per non incontrarsi più con lui.","Ma , quando ella le parole , ella le parole di lei , non sapeva che non si fosse né la forza di lui , ma era stata così forte , e si era stata fatta da lui , e si poteva di nuovo ."
2584,"'But for heaven's sake, which is better?","— Ma, in nome di Dio, cosa è meglio?","— Ma per il Dio , che è meglio ?"
2585,'I hope they'll remember her saucer of milk at tea-time.,Spero che penseranno a darle il latte quando sarà l'ora del tè.,— Spero che la di a tè .
2586,"'This is my true, almost my best friend,' he said to Vronsky. 'You too are even more near and dear to me; and I want you to be friends, and I know that you will be friendly and intimate because you are both good fellows.'","— È il mio sincero, forse il mio migliore amico — disse a Vronskij. — Tu per me sei ancora più prossimo e caro. E io voglio e so che voi dovete essere amici, molto amici, perché siete tutti e due brave persone.","— Questo mio amico mio , ma è la mia amica — disse Vronskij . — Tu sei più felice di me , per me e per me , e voglio che vi voglio bene e che tu vi e che per te ne sono felici ."
2587,So you maintain that the labourer should be studied as one of the factors which should decide the choice of agricultural methods?,"Così, allora, tu dici che anche l’elemento «lavoratore» dev’essere preso in considerazione e deve guidare nella scelta dei sistemi economici.","E tu , che la ragione si , come se si possa come il che la dell ’ azienda ?"
2588,"I should not like George to know that I thought so, but there really is no other word for it.","Non mi piacerebbe che Giorgio sapesse il mio giudizio, ma veramente non conosco altra parola per designarla.","Non credo che Giorgio avrebbe potuto dire che Giorgio fosse così , ma che non ci sia la parola ."
2589,'But you have already mentioned them.,— Ma questi li hai già detti.,— Ma voi avete già già già già già già da loro .
2590,"I gave him a cake of my bread, and he devoured it like a ravenous wolf that had been starving a fortnight in the snow; I then gave the poor creature some fresh water, with which, if I would have let him, he would have burst himself.","Datagli una delle mie pagnotte, se la divorò come un lupo affamato che fosse stato a stentare quindici giorni in mezzo alla neve. Allora diedi a quella povera bestia alcun poco d’acqua dolce che, se lo avessi lasciato bere a sua discrezione, lo avrebbe fatto crepare.","un ’ altra di pane , e gli feci un po ’ di capra che mi fosse un di mare ; ma , se avessi veduto un , mi avrebbe fatto il mio povero povero povero povero povero povero povero povero selvaggio , lo avrebbe fatto ."
2591,"Though Levin had imagined that he was not hungry, and sat down to table only not to offend Kuzma, yet when he began eating he thought everything delicious.","Sebbene a Levin sembrasse di non aver appetito, e si fosse seduto a tavola solo per non dispiacere Kuz’ma, quando cominciò a mangiare, il pranzo gli parve straordinariamente gustoso.","Sebbene Levin aveva fatto una volta che non era , e si mise a guardare la tavola , ma , quando cominciò a a tutto quello che voleva fare ."
2592,"Golenishchev was the first to express the thought that was in all their minds, namely, that Mikhaylov was simply jealous of Vronsky.","Golenišcev, per primo, espresse l’idea che tutti avevano avuto, che cioè Michajlov fosse semplicemente invidioso di Vronskij.","Golenišcev era la prima cosa che pensava , che tutto era così , che Vronskij era così semplice , che Vronskij era molto interessante ."
2593,"My business is to live without him now: nothing so absurd, so weak as to drag on from day to day, as if I were waiting some impossible change in circumstances, which might reunite me to him.","""Devo vivere senza di lui ed è un'assurdità di aspettar sempre che un cambiamento impossibile ci riunisca.","Il mio dovere di vivere senza nulla ; non solo a , così come a , a , come se non fosse stato stato stato da me , mi fosse stato difficile di , e che mi avrebbe potuto ."
2594,"What! you are my paid subordinate, are you?","Che vi pago forse, io?",Che cosa vi !
2595,"They needed very few arguments to persuade a single man to yield, when he saw five men upon him and his comrade knocked down: besides, this was, it seems, one of the three who were not so hearty in the mutiny as the rest of the crew, and therefore was easily persuaded not only to yield, but afterwards to join very sincerely with us.","Non ci volevano grandi argomenti a persuader ciò ad un uomo che si vedea solo contra cinque, e aveva dinanzi agli occhi il suo compagno accoppato; oltrechè costui (anch’egli si chiamava Robinson) era un di quei tre indicatimi dal capitano, che s’era messo piuttosto a malincuore nella congiura; onde ne riuscì agevole non solamente indurlo a cedere, ma farne in appresso un nostro fedel partigiano.","Essi si a un uomo che non si poteva , quando si era già a lungo e il suo compagno , e il , che non era necessario , il , non ci si poteva , e non ci si poteva il , ma non ci si poteva a ."
2596,"People wanted them to sit on the grass, and the grass was dusty; and the tree-trunks, against which they were invited to lean, did not appear to have been brushed for weeks; so they spread their handkerchiefs on the ground and sat on those, bolt upright.","Gli altri vollero sedersi sull’erba, e l’erba era impolverata, e i tronchi degli alberi, contro i quali furono invitate ad appoggiarsi, pareva che non fossero stati spazzolati da settimane: così stesero i loro fazzoletti al suolo e si sedettero sui fazzoletti, come impalate.","I campi si a sedere sul fiume , e il si di polvere , e le quali erano le ali , non avevano trovato il tempo di , e i miei giorni erano , e i miei ospiti si erano di nuovo a ."
2597,"Well, supposing the best: that none of the other children die, and that I somehow succeed in bringing them up; at the very best they will only escape being ne'er-do-wells.","Ma via, pensiamo a qualcosa di più felice: di bambini non ne moriranno più e io in qualche modo li educherò. Nel caso migliore non saranno dei furfanti, ecco.","E allora , non ci sono mai dei bambini , e che io sono in un altro modo di fare in modo di in modo che si a l ’ altro che si ."
2598,"I was now in the twenty-third year of my residence in this island, and was so naturalised to the place and the manner of living, that, could I but have enjoyed the certainty that no savages would come to the place to disturb me, I could have been content to have capitulated for spending the rest of my time there, even to the last moment, till I had laid me down and died, like the old goat in the cave.","Correva ora il ventesimo terzo anno da che dimorava in quest’isola, tanto assuefattomi ad essa e alla maniera di vivervi, che, se avessi avuta la certezza che i selvaggi non sarebbero mai venuti a sturbarmi, ben volentieri avrei tolto di passarvi il rimanente de’ miei giorni sino all’ultimo momento in cui mi fossi trascinato da me medesimo a morire, come il vecchio caprone, entro la mia caverna.","ora in un anno di anno e di in cui era stato il mio grano , mi in tal luogo e di , che non avrei potuto da vero , non avrei potuto il tempo di , ma che non avrei potuto a di , che mi sarei stato fatto a il mio moschetto , e che non mi sarebbe stato più sicuro che mi sarei stato fatto a per me ."
2599,"He found out that the racks which were not wanted in winter had been taken into the farm-horses' stable, and there had got broken, as they were lightly made, being meant only for the calves.","Venne a sapere che le greppie, inutilizzabili d’inverno, erano state trasferite nella stalla dei cavalli da tiro, e là s’erano spezzate perché, costruite per i vitelli, erano risultate troppo leggere per i cavalli.","Vedeva che il che non era stato stato in società in campagna , e che , in mezzo all ’ estero , si erano , e che , come si erano , si erano , si poteva ."
2600,"I turned to Friday. “Now, Friday,” said I, “do as I bid thee.”","Mi volsi a Venerdì. — «Adesso, Venerdì, fa quello che ti dirò. — Star pronto, padrone! — E fa esattamente quello che mi vedrai fare.","a Venerdì , Venerdì , Venerdì , Venerdì , gli dissi : — « Ah , Venerdì , che tu , non ti ?"
2601,The conclusions drawn from this scrutiny he partially expressed in his succeeding observations.,Capii che la conclusione del suo esame era la seguente:,"Il signor Rochester si fece un po ’ di spirito , che aveva la sua ."
2602,"Cord, in honour of the races, was dressed in his best clothes: a black buttoned-up coat, a stiff starched collar that pressed against his cheeks, a bowler hat, and top boots.","Kord, in omaggio alle corse, si era messo l’abito di gala: un soprabito nero abbottonato, un solino inamidato che gli sosteneva le guance, un cappello tondo, nero, e gli stivaloni alla scudiera.","Perfino in un , era ancora un , in cui era un , un , con un , con le gambe , con le gambe , le gambe ."
2603,"'I expect you got very weary of it,' he said, quickly seizing in its flight the ball of coquetry she had thrown at him.",— Probabilmente questo vi avrà annoiato — disse lui afferrando al volo la pallina di civetteria ch’ella gli aveva lanciato.,"— Vi prego , vi prego , vi prego — disse , il suo posto , il della sua situazione ."
2604,"O! O!” says Friday, three times, pointing to him; “O master, you give me te leave, me shakee te hand with him; me makee you good laugh.”","Padrone, lasciar me fare! Me voler far conoscenza con lui! me voter darvi bel ridere!»","Venerdì ! — gridò Venerdì , a Venerdì , che gli . — « , , mi di nuovo con me , con un ! — ! — con un !"
2605,"Entering the gate and passing the shrubs, the silhouette of a house rose to view, black, low, and rather long; but the guiding light shone nowhere. All was obscurity.","Oltrepassando il cancello, vidi il profilo di una casa nera, bassa, piuttosto lunga, ma non vidi più il lume: tutto era scuro.","Il rumore del signor Rochester si fermò , la di un po ' di casa , di nuovo si alzò e di nuovo il sole , ma il sole era ."
2606,"He went out silently, and at the very door came upon Mary Nikolavna, who had heard of his arrival but had not dared to enter.","Egli uscì in silenzio, e proprio là s’imbatté in Mar’ja Nikolaevna che aveva saputo del suo arrivo e non aveva avuto il coraggio di entrare da lui.","Egli si avvicinò , e , dopo aver guardato la porta , si era entrato di Mar ’ ja Nikolaevna , che aveva sentito non aver visto nulla di ."
2607,Marsh birds were busy in the dew-bespangled bushes that cast long shadows beside the brook.,"Gli uccelli di palude brulicavano sui piccoli cespugli che, presso il ruscello, brillavano di rugiada e proiettavano un’ombra lunga.","I tre erano del fiume , che i erano in un fiume ."
2608,"Alexander Vronsky, despite the loose and, in particular, drunken life for which he was noted, was quite a courtier.","Aleksandr Vronskij, malgrado la sua vita dissipata e la sua fama di gran bevitore, era un perfetto gentiluomo di corte.","Sergej Ivanovic , malgrado il suo , malgrado , e in particolare , non era , era lui , era un ."
2609,"Of what use could Hindostanee be to you?""",A che poteva servirvi quella lingua?,Che cosa vi di ?
2610,"They had nothing to say to one another, but he wanted to hear the sound of her voice, which like her look had been changed by pregnancy.","Non c’era nulla da dire, ma egli voleva ascoltare la voce di lei, come pure vederne lo sguardo, cambiatosi ora con la gravidanza.","Non c ’ era nulla di dire nulla , ma voleva dire che il suono della voce , che le aveva sentito , come se fosse stato stata la voce del ."
2611,"""Ghosts are usually pale, Jane.""","— I fantasmi generalmente sono pallidi, Jane.","— di nuovo , Jane ."
