,Source,Expected,Predicted
2254,"QUITE TOWARD THE END OF THE SEASON Prince Shcherbatsky, who from Carlsbad had gone on to Baden and Kissingen to see some Russian friends and to 'inhale some Russian spirit,' as he expressed it, returned to his family.","Prima della chiusura della stagione termale, il principe Šcerbackij che, dopo Karlsbad, era stato a Baden e Kissingen, da conoscenti russi per fare, come egli diceva, provvista di spirito russo, tornò dai suoi.","Alla fine di luglio si era fermata di principe Šcerbackij , che aveva perso la parola a una donna nuova , e aveva visto alcune persone rispettabili , e diceva qualcosa di poco come diceva , dopo la famiglia ."
2255,How near had I approached him at that moment!,Come era vicina a lui allora!,"Come avevo passato per lui , a quel momento !"
2256,"Harris, however, said he had done enough for a bit, and proposed that I should take a turn; so, as we were in, I got out and took the tow-line, and ran the boat on past Hampton Court.","Harris, però, disse che aveva lavorato abbastanza per un tratto, e mi invitò a lavorare a mia volta; così, siccome eravamo nella barca, io uscii e presi il cavo di rimorchio, tirandolo fin oltre Hampton Court.","Harris , però , che aveva fatto abbastanza per fare un po ’ di osservazione , e che io avessi dato ad un po ’ di tempo ; così io presi in giro , e andammo a prendere la barca con Hampton Court ."
2257,"The influence of his schoolfellows has really had a good effect on him, and he is quite well and learns well.'","In effetti l’influsso dei compagni ha avuto una buona azione su di lui, ed egli è in perfetta salute e studia bene.","L ’ influenza della sua influenza d ’ energia , che egli abbia un effetto d ’ effetto , ed è bene bene e bene ."
2258,CHAPTER II The Pool of Tears,II LO STAGNO DI LAGRIME,II .
2259,'You come too!' shouted a peasant to Levin. 'Come!,— Vieni anche tu! — gridava il contadino a Levin. — Non aver paura!,"— Tu sei pure ! — gridò Levin a Levin . — Andiamo , via !"
2260,Levin was struck especially by one little detail. The old peasant used the thinnings of the rye as fodder for the horses.,"Il particolare che, sarchiando la segala, il vecchio dava da mangiare ai cavalli la segala sarchiata, colpì molto Levin.","Levin fece in tempo a vedere una certa delle nuove novità , che il contadino aveva già per la caccia di api ."
2261,"Veslovsky offered his arm to the Princess Barbara before Tushkevich could do so, so that the latter, the steward, and the doctor went in by themselves.","Veslovskij diede il braccio alla principessa Varvara prima di Tuškevic, così che Tuškevic con l’amministratore e il dottore si avviarono soli.","Veslovskij l ’ offrì il braccio alla principessa Varvara a Tuškevic , tanto più che l ’ amministratore , l ’ amministratore , si avvicinò ."
2262,"""Would I forgive him for the selfish idea, and prove my pardon by a reconciling kiss?""",Mi domandò se volevo perdonargli quell'egoistico pensiero o suggellare il perdono con un bacio.,"— Volete che mi per quell ' accoglienza , e con piacere ."
2263,Only a day!,Un giorno solo?,Solo un giorno !
2264,We husbands are the most miserable of creatures at those times. I have a patient whose husband always runs away into the stable on such occasions!',"Io ho una paziente che ha un marito il quale, quando comincia questo, se ne scappa nella scuderia.","Noi siamo forse le altre più infelice di quelle creature , che io ho un malato , e la cui felicità è sempre nel cimitero , sempre in simili casi !"
2265,"From this deficiency of nourishment resulted an abuse, which pressed hardly on the younger pupils: whenever the famished great girls had an opportunity, they would coax or menace the little ones out of their portion.","Ne nasceva un abuso a danno delle più piccine, perché le grandi, sempre affamate, esigevano da quelle una parte della porzione.","Da questo genere , così tormentoso e un ' esistenza di riposo che mi le più belle , le altre risate avevano una grande , per conseguenza , alla fine delle sue , le linee ."
2266,"Talking noisily, they all went into the house, but as soon as all were seated Levin turned and left the room.","Discorrendo rumorosamente, entrarono in casa; ma non appena tutti si furono seduti, Levin si voltò e uscì.","A proposito , a proposito , tutti andarono in casa , ma appena tutto si era seduto , Levin si diresse verso la stanza ."
2267,That Vronsky courted you?,Forse il fatto che Vronskij ti avesse fatto la corte?,Questo per Vronskij ?
2268,"""Yes, sir.""","— Sì, signore.","— Sì , signore ."
2269,"""Well, for sure case, I knawn't how they can understand t' one t'other: and if either o' ye went there, ye could tell what they said, I guess?""","— Non so come facciano a capirsi. Se una di voi ci andasse, capirebbe?","— Ebbene , per caso , non so come me , non lo , e se non vi , se siete voi ne , mi disse : — Vi ho detto , non posso sapere ?"
2270,"'Here is a gentleman, Nicholas Dmitrich,' she said.","— C’è un signore, Nikolaj Dmitric — disse.","— Ecco , il signore , Nikolaj Dmitric — ella disse ."
2271,"""Then, what induced you to take charge of such a little doll as that?"" (pointing to Adele). ""Where did you pick her up?"" ""I did not pick her up; she was left on my hands."" ""You should have sent her to school.""","— E allora perché avete preso cura di quella bambola? — disse, accennando Adele. — Dove l'avete scovata? — Non l'ho scovata, me l'hanno affidata. — Avreste dovuto metterla in un istituto.","— Ebbene , che cosa avete fatto a con una bambola di una bambola , — disse Adele , indicando Adele , — che non vi ha posto , vi ho lasciata entrare in pensione , vi ha fatto entrare in pensione ?"
2272,I was living on my estate and he was with me.,"Io stavo nella mia villa, e lui era da me.","Ero felice di vivere nella mia azienda , ed egli mi era fatta con me ."
2273,"Wearing an indoor jacket with a belt, morocco leather shoes, and with a pince-nez of blue glass on his nose, Lvov sat in an easy-chair reading a book lying on a lectern before him, and carefully held at a distance in his shapely hand a cigar half turned to ashes.","L’vov, in veste da camera con cintura e scarpe scamosciate, era seduto in una poltrona e, con un pince-nez dalle lenti turchine, leggeva un libro che stava su di un leggio, tenendo con accortezza, un po’ discosto, con la bella mano un sigaro incenerito a metà.","I suoi nuovi propositi , una piccola , con una cintura di cuoio d ’ un pasticcio — le ginocchia del panciotto e , L ’ vov , sedeva in poltrona , sedeva in poltrona , sul libro , e in distanza da un sigaro , si mise in piedi per la mano aperta ."
2274,"Digging for apples, yer honour!'","Stavo scavando le patate, eccellenza!","Le patate ,"
2275,"The church, as the reader knows, was but just beyond the gates; the footman soon returned.",Tornate subito. La cappella era appunto ai cancelli del parco e il cameriere tornò subito.,"La chiesa lo sa , ma dal momento del cancello fu dietro al cancello del cancello ."
2276,"To be sure I am distantly related to the Rochesters by the mother's side, or at least my husband was; he was a clergyman, incumbent of Hay--that little village yonder on the hill--and that church near the gates was his.","È vero che dal lato di sua madre sono parente lontana del signor Rochester, o almeno mio marito era parente. Mio marito era pastore e aveva il benefizio di Hay, quel villaggio che vedete là sul versante della collina, e quella chiesa era sua.","Quasi per andare a Thornfield per la signora , almeno di no , o almeno mi ha fatto un pastore , che un pastore era sulla collina di chiesa ."
2277,We shed our blood...,Noi versiamo il sangue...,Noi siamo rimasti .
2278,"'It is only by this course that I can conform with religion,' said he to himself. 'It is the only way that makes it possible for me not to disown my guilty wife and to give her a chance of repenting, and even, painful as it will be, to devote part of my powers to her redemption.'","«Soltanto in questo modo agirò anche secondo i precetti della religione, soltanto con questa decisione non respingerò da me la moglie colpevole e le offrirò la possibilità di ravvedersi e consacrerò perfino, per quanto possa essermi penoso, una parte delle mie energie alla sua riabilitazione e alla sua salvezza».","— Ma , con questo , si vede solo , che io sia con la religione — disse , rivolgendosi a se stesso — è possibile che non si possa non amare altrimenti della mia moglie e per colpa , per questo , sempre , per favore dell ’ odio , sia da parte mia , e per favore del male , a Dio ."
2279,What's two bushels? Only a bite.,Che cosa sono tre misure? solo per l’antipasto.,"Ma che mai ho fatto io , non ."
2280,"'Yes, but what are her relations with Kaluzhsky?'","— Già, ma quali sono i suoi rapporti con Kaluzskij ?","— Sì , ma che cosa sono i suoi rapporti con i suoi rapporti ?"
2281,"Don't you see that, situated as I am, I cannot desire them?'",Capirai come io non possa desiderarne nella mia posizione.,"Non ti vedo la tua vittoria , come la tua , non posso desiderare di me ?"
2282,"Her heart grew chill when she saw Kitty sitting on the low chair nearest the door, her eyes fixed on a corner of the carpet.","Le si gelò il cuore quando vide Kitty seduta su di una seggiola bassa, la più vicina alla porta, con gli occhi fissi immobili su di un angolo del tappeto.","Il cuore si , quando vide il cuore , vide vicino a una sedia , si mise a sedere accanto a un angolo del tappeto , per un angolo del tappeto , un angolo del tappeto , le si fermò accanto al signor Rochester ."
2283,"'So he did, so he did,' said the Gryphon, sighing in his turn; and both creatures hid their faces in their paws.","— Non andai mai da lui, — disse la Falsa-testuggine con un sospiro: — dicevano che insegnasse Catino e Gretto.","— E così , egli disse , — egli soggiunse , sospirando , sospirando fuori . E queste bestie si mise a correre e due le zampe anteriori ."
2284,"She was sitting on a trunk and making some arrangements with one of the maids, sorting a pile of differently coloured dresses that hung over the backs of chairs or lay on the floor.","Sedeva su di un baule e dava disposizioni a una donna, scegliendo fra mucchi di abiti di vario colore distribuiti sulle spalliere delle seggiole e sul pavimento.","Ella era seduto sul baule , per fare le ragazze dei vestiti da uno dei si affollavano , si avviò su di sé le sedie e si fermarono sul pavimento ."
2285,"I will tell you what I wish, what I very much wish!' and she wrote these initial letters: T, y, m, f, a, f, w, h.","Dirò quello che desidererei. Quello che desidererei tanto. — Ella scrisse le iniziali: “c, p, d, e, p, q, c, e, s”.","Io ti dirò quello che desidero molto , che voglio molto bene !” e cominciò a dire , dimenticando che , in questo momento , così , , gli ultimi , l ’ avevano fatto il suo esame ."
2286,"'That you won't' thought Alice, and, after waiting till she fancied she heard the Rabbit just under the window, she suddenly spread out her hand, and made a snatch in the air.","“Non ci entrerai!” pensò Alice, e aspettò sinchè le parve che il Coniglio fosse arrivato sotto la finestra. Allora aprì d'un tratto la mano e fece un gesto in aria.","— Non lo , e dopo aver tentato Alice , non aspettare che ella volesse dire , il Coniglio , ma a un tratto , la mano , e fece un ’ aria per ."
2287,But he had hardly moved when the door opened and Kitty looked out.,"Ma s’era appena mosso, che la porta della sua camera si aprì, e Kitty si sporse fuori.","Ma non s ’ era alzato quando la porta si aprì , Kitty lo guardò in piedi ."
2288,"""One never knows what she has, sir: she is so cunning: it is not in mortal discretion to fathom her craft.""","— Non si sa mai che cos'abbia, signore; è così maligna e non v'è forza umana che possa resisterle.","— Non sa mai quello che ha fatto , signore ; è così facile , non è come se vi faccia , lo ."
2289,"I like Moor House, and I will live at Moor House; I like Diana and Mary, and I will attach myself for life to Diana and Mary.","Moor-House mi piace e vi abiterò; voglio bene a Diana e a Maria, e mi attaccherò a loro per la vita.","Mi di Moor - House e di Moor - House , io a Maria , e Maria , e mi di non avere a Maria ."
2290,"Anna had heard nothing about the Statute, and felt ashamed that she had so lightly forgotten what was of such importance to him.",Anna non aveva sentito dir nulla di questa tesi e si pentì d’aver dimenticato con tanta leggerezza quello che per lui era così importante.,"Anna non aveva sentito nulla di spiacevole per le giornate mondane , e si sentiva di sentire che cosa le era particolarmente penoso per lui ."
2291,She pointed to the rocking-chair: I took it.,Presi la seggiola a dondolo che mi aveva indicata.,Mi rispose di entrare nella poltrona ; lo presi .
2292,"She remembered how Levin, who held the opposite opinion, was equally positive in his opinions at his own table.","Ricordò come Levin, che pensava il contrario, fosse altrettanto risoluto nei suoi giudizi a casa sua, a tavola.","Ricordò come Levin , che aveva presa la opinione dall ’ opinione , era ai suoi sentimenti ."
2293,"First, I was amazed how the creature got thither; and then, how he should just keep about the place, and nowhere else; but as I was well satisfied it could be nobody but honest Poll, I got over it; and holding out my hand, and calling him by his name, “Poll,” the sociable creature came to me, and sat upon my thumb, as he used to do, and continued talking to me, “Poor Robin Crusoe! and how did I come here? and where had I been?” just as if he had been overjoyed to see me again; and so I carried him home along with me.","Primieramente mi facea maraviglia che questo animale fosse venuto qui, nè capiva poi perchè fosse venuto piuttosto qui che in un altro luogo; ma appena fui certo che chi mi chiamava era il fedele Poll, gli stesi la mano, lo chiamai anch’io pel suo nome; quella cara bestiuola venne a me, si posò sul mio pollice, come era solita fare, e continuò con le sue esclamazioni e domande come se veramente si rallegrasse al rivedermi; dopo di che me la ricondussi all’antica casa.","Primieramente io mi svegliai il selvaggio per il continente . E poichè per l ’ altra parte , io non ne aveva nulla da vero ; nè io era cosa da vero , io non aveva altro che il mio moschetto , mi rispose : ma il mio nome era stato da me , nè aveva altra parte da me , perchè il mio nome , il mio servo e le dissi : Robin Crusoe ! Robin Crusoe , mi disse : — « Dove siete qui per altro per andare a casa ? io mi ? gli chiesi per me per me ?"
2294,"'Oh, yes! Yesterday I heard Anna Arkadyevna mention damp courses and plinths,' said Veslovsky. 'Am I saying it right?'","— E come, ieri ho sentito che Anna Arkad’evna diceva: nella corrente e i plinti — disse Veslovskij. — Ho detto giusto?","— Oh , no , ho sentito ieri , Anna Arkad ’ evna , e — disse Veslovskij ."
2295,"'Yes, I have.","— Sì, ho concluso.","— Sì , l ’ ho ."
2296,"At every flash of lightning not only the Milky Way but even the bright stars vanished; but immediately afterwards they reappeared in the same places, as if thrown there by some unerring hand.","A ogni guizzo di lampo non solo la Via Lattea, ma anche le stelle lucenti sparivano; non appena il lampo si spegneva, di nuovo, come gettate da una mano precisa, apparivano tutte negli stessi punti.","Con ogni lampo non solo il fulmine solo la forca . Ma le stelle si ancora stelle , poi , dopo aver parlato alla stessa mano , si fece pensieroso ."
2297,"'Well, Agatha Mikhaylovna, is the jam done?' asked Levin, smiling at her and wishing to cheer her up. 'Has it turned out well the new way?'","— Be’, Agaf’ja Michajlovna, è pronta la marmellata? — disse Levin, sorridendo ad Agaf’ja Michajlovna e desiderando rallegrarla. — Va bene col nuovo metodo?","— Ebbene , Agaf ’ ja Michajlovna , è la marmellata — disse Levin , sorridendo , Levin , cercando di indovinare a stento . — È un po ’ di nuovo , è vero ?"
2298,"""My principles were never trained, Jane: they may have grown a little awry for want of attention.""","— Essi non sono mai stati diretti, Jane, e possono essersi spesso sviati.","— Le mie preghiere furono , Jane ; sono stata una piccola attenzione per me ."
2299,"I conveyed also a great lump of beeswax into the boat, which weighed about half a hundred-weight, with a parcel of twine or thread, a hatchet, a saw, and a hammer, all of which were of great use to us afterwards, especially the wax, to make candles.","Vi portai ancora un gran pane di cera che pesava più d’un mezzo quintale, ed una certa quantità di spago e di filo, un’accetta, un martello ed una sega, le quali cose ci resero grande servigio in appresso, specialmente la cera per far candele. Inventai un altro inganno, nel quale il Moro cadde parimente con la massima buona fede.","I miei pensieri feci una grande quantità di pane di pane , di cui il da cento braccia o di pelle , un martello o d ’ un martello , che ciascuno di tutto era divenuto grosso , soprattutto di tutte le cui veniva a fare , massimamente il cui faceva ."
2300,"I don't know how it is, but I never do know whether I've packed my tooth-brush.","Non so che mi accade, ma non mi rammento mai se ho messo o no nella valigia lo spazzolino da denti.","Io non so come sia , ma non so cosa farò se lo faccio per il mio cuscino ."
2301,From the expression in them he concluded that she understood them as he did; but this was not so.,"E da questo sguardo, egli concluse ch’ella sentiva così come lui.","Dalla espressione del viso , egli capì che le aveva capito ."
2302,CHAPTER XXVII,XXVII,XXVII
2303,'What would Kitty say?',Che avrebbe detto Kitty?,— Che cosa ha detto Kitty ?
2304,HE DID NOT KNOW whether it was late or early.,"Non sapeva se era tardi, se era presto.","Non si poteva , se bene , o no , tardi ."
2305,"Entering the gate and passing the shrubs, the silhouette of a house rose to view, black, low, and rather long; but the guiding light shone nowhere. All was obscurity.","Oltrepassando il cancello, vidi il profilo di una casa nera, bassa, piuttosto lunga, ma non vidi più il lume: tutto era scuro.","Furono le chiuse e la fame la violenza , il grido cessò di vedere un bel pezzo , nero e ben ben ; ma il sole era chiuso , non era più chiaro ."
2306,"Levin was vexed that he had been put off his shots, and that his horses had been led into the bog, and especially that neither Oblonsky nor Veslovsky (neither of whom knew anything about harness) helped him and the coachman to unharness the horses and get them out of the bog.","Levin era irritato che gli avessero disturbato il tiro, che gli avessero fatto impantanare i cavalli e, soprattutto, che, per liberare i cavalli, per staccarli, né Stepan Arkad’ic, né Veslovskij dessero una mano a lui e al cocchiere, poiché né l’uno né l’altro avevano la più piccola idea di cosa fosse il tiro a due.","Levin si sentiva irritato , che aveva preso via il suo colpo , e che , per sua cavalli , aveva portato tutti i cavalli e più che Stepan Arkad ’ ic non sapeva nulla di quello che Veslovskij , Stepan Arkad ’ ic , e li dai cavalli e ordinò di andare a chiamare ."
2307,"All that time they were conscious of peculiar strain, as if the chain that bound them were being pulled first one way and then the other.","Per tutto il primo periodo si sentì, in modo particolarmente vivo, una certa tensione, come il tendersi da una parte e dall’altra di quella catena che li aveva avvinti.","Tutto quello che , per quanto tempo , si sentiva di tensione , per la catena dell ’ orologio , gli altri non li ."
2308,"Mary's is a clergyman, a college friend of her brother's, and, from his attainments and principles, worthy of the connection.","Maria ha sposato un pastore, amico di collegio del fratello e degno di questa unione per le sue virtù e la sua intelligenza.","La serva è un pastore , aiutante di fratello e di il fratello , e dai consigli di Levin e di pensiero del rapporto ."
2309,"The curly-headed old man, with a piece of bast tied round his head, his rounded back dark with perspiration, increased his speed, approached the calèche and put his sunburnt arm on the mud-guard.","Il vecchio riccioluto, coi capelli legati da uno stelo di tiglio, la schiena ricurva e scurita dal sudore, affrettato il passo, s’accostò alla vettura e afferrò con la mano abbronzata un parafango della carrozza.","Le ali , con un pezzo di legno , con la testa , la mano , con la schiena veloce e la carrozza si diresse verso il braccio , attraversò il fango della schiena ."
2310,"About the twelfth day, the weather abating a little, the master made an observation as well as he could, and found that he was in about eleven degrees north latitude, but that he was twenty-two degrees of longitude difference west from Cape St. Augustino; so that he found he was upon the coast of Guiana, or the north part of Brazil, beyond the river Amazon, toward that of the river Orinoco, commonly called the Great River; and began to consult with me what course he should take, for the ship was leaky, and very much disabled, and he was going directly back to the coast of Brazil.","Verso il duodecimo giorno, essendo alquanto rimessa la burrasca, il capitano, misurata la nostra posizione meglio che potè, trovò di essere a circa 11 gradi di latitudine settentrionale, ma lontano dal capo di Sant’Agostino per una differenza di 22 gradi di longitudine occidentale; onde a questi conti eravamo arrivati verso la costa della Guiana, o sia parte settentrionale del Brasile, oltre il fiume delle Amazzoni e verso l’Orenoco, detto comunemente il Gran Fiume. Principiò quindi a consultarmi sul partito da prendersi, perchè il vascello avea molte falle, ed era sì mal andato, ch’egli credea ne convenisse tornare addietro per cercar direttamente la costa del Brasile.","Il servo il mio servo , il giorno un poco , era come un bel pezzo di quel giorno , e trovò che in circa dieci giorni fu a mezzogiorno , ma che era in circa due giorni di mezzogiorno , che egli si trovò a ponente con ponente e a ponente di mezzogiorno dai Negri , perchè quel che fu trovato in quella costa di nord - west ( maestro ) o di ) si fece tanto lontano da che si sarebbe , e si sarebbe dalla costa dell ’ acque , e che si sarebbe ."
2311,One of the joints did crack.,Una giuntura scricchiolò.,"Un ' altra , ieri , non si fece neppure per uscire ."
2312,'Perhaps!' said Levin. 'But all the same I admire your dignity and am proud that my friend is such a great man!,— Forse sì — disse Levin. — Tuttavia ammiro la tua importanza e sono orgoglioso di avere un così grand’uomo per amico.,"— Forse — disse Levin — ma tutto questo lo voglio bene e voglio essere orgogliosa di questo amico , che è un uomo molto vecchio ."
2313,"She takes no interest in our work, in the farm, in the peasants, or in music, though she is quite good at that, or in books.","Né interesse per il mio lavoro, né per l’azienda, né per i contadini, né per la musica, in cui è pur esperta, né per la lettura.","Non ci vuole nulla nel lavoro , in campagna , nei contadini , i contadini , o nelle stesse vecchie , anche nelle musica , anche questo è molto bello ."
2314,I have not done.,Non ho terminato.,Non l ’ ho fatto .
2315,"CHAPTER I — HOW MANY KINDS OF PRINCIPALITIES THERE ARE, AND BY WHAT MEANS THEY ARE ACQUIRED","Cap.1 Quot sint genera principatuum et quibus modis acquirantur. [Di quante ragioni sieno e’ principati, e in che modo si acquistino]",Cap . 19 De et . [ In che cosa sono di principati li uomini sia a ]
2316,"'Mon ami,' said she, carefully holding the folds of her silk dress to prevent its rustling, and in her excitement calling Karenin not 'Alexis Alexandrovich' but 'mon ami,' 'donnez-lui la main. Vour voyez?'...","— Mon ami — disse Lidija Ivanovna, sollevando con precauzione, per non far rumore, le pieghe del suo vestito di seta e chiamando, ormai eccitata, Karenin non Aleksej Aleksandrovic ma mon ami — donnez lui la main.","— Vostro zio — ella disse , con le del vestito di seta che per non entrare la sua attenzione , Aleksej Aleksandrovic disse ad Aleksej Aleksandrovic — ma , dopo aver preso la firma di Marzo ."
2317,"""I want a smoke, Jane, or a pinch of snuff, to comfort me under all this, 'pour me donner une contenance,' as Adele would say; and unfortunately I have neither my cigar-case, nor my snuff-box.","— Vorrei fumare o prendere una presa di tabacco per consolarmi o ""pour me donner une contenance"", come direbbe Adele. ""Ma per disgrazia non ho né l'astuccio dei sigari, né la tabacchiera.","— Ho bisogno di fumo , Jane , di una di e di farmi fuori dalla mia fortificazione — come per me — e , dopo aver detto Adele — e no il sigaro , non ho né il segno di ."
2318,"KOZNYSHEV, AN EXPERIENCED DIALECTICIAN, did not rejoin but immediately turned the conversation into another region.","Sergej Ivanovic, esperto in dialettica, senza obiettare, portò immediatamente la conversazione su di un altro campo.","Sergej Ivanovic fece un cenno di riposo , non rimase subito nella conversazione ."
2319,"Don't be anxious,' Levin heard Mary Vlasevna say, as she slapped the baby's back with a shaking hand.","Non vi agitate! — Levin sentì la voce di Lizaveta Petrovna, che batteva con la mano tremante la schiena del bambino.","Non vi è peccato — disse Lizaveta Petrovna , come il bambino , al segno del bambino ."
2320,"To leave your son, or to continue in this degrading situation?'",Lasciare il figlio o continuare a vivere in questa situazione umiliante?,"Per favore , vostro figlio , o continuare a vivere così umiliante ?"
2321,"""You would not like to be long dependent on our hospitality--you would wish, I see, to dispense as soon as may be with my sisters' compassion, and, above all, with my _charity_ (I am quite sensible of the distinction drawn, nor do I resent it--it is just): you desire to be independent of us?""","— Voi non vorrete accettare per lungo tempo la nostra ospitalità; vorrete liberarvi al più presto della compassione delle mie sorelle e della mia carità. (Vi sono grato della distinzione che fate, e mi pare giusta): desiderate di essere indipendente da noi.","— Non volete esser buona per voi con le nostre maniere , se volete , voglio rimanere qui , sempre con le sorelle , e con le mie sorelle , non sono più neppure un ' espressione di quell ' aspetto , né buono , ma sono , perché è vero che vi ."
2322,"We worked steadily for five-and-twenty minutes, and did four potatoes.","Lavorammo gaiamente per venticinque minuti, e avevamo raschiate quattro patate.","cinque minuti , cinque minuti e quattro minuti ci ."
2323,"Sviyazhsky sat sideways, leaning his elbow on the table and turning his cup round with one hand, while with the other he gathered his beard together, lifted it to his nose as if smelling it, and let it go again.","Svijazskij sedeva di fianco alla tavola, girando una tazza nella mano poggiata sul gomito, e con l’altra raccogliendo nel pugno la barba ch’egli avvicinava al naso e lasciava poi cader giù come se l’annusasse.","Svijazskij , , si appoggiò alla tavola e , voltando la mano a una mano con l ’ altra , gli altri , tolse la barba con la barba , fece piacere a far piacere il naso , e si mise a camminare , come se ne andò di nuovo ."
2324,"“Now, Friday,” says I, laying down the discharged pieces, and taking up the musket which was yet loaded, “follow me,” which he did with a great deal of courage; upon which I rushed out of the wood and showed myself, and Friday close at my foot.","— «Adesso, Venerdì, diss’io mettendo giù l’armi scaricate e prendendo il moschetto carico tuttavia, adesso seguitemi:» il che egli fece con molto coraggio. Allora, saltato fuori del bosco, mi mostrai; e Venerdì sempre dietro a me.","allora , Venerdì , dissi a me stesso , i quali dissi di vedere il suo moschetto , e che a me stesso si erano affatto stati su di me medesimo ; onde Venerdì si diede assai bene a Venerdì , e a Venerdì che gli avea lasciati attorno , e Venerdì gli feci ."
2325,"However, I must be going,' returned Oblonsky, rising for the tenth time.","Su, però per me è ora — disse Stepan Arkad’ic, alzandosi per la decima volta.","Ma bisogna che domani — disse Stepan Arkad ’ ic , alzandosi per la ."
2326,"After I had solaced my mind with the comfortable part of my condition, I began to look round me, to see what kind of place I was in, and what was next to be done; and I soon found my comforts abate, and that, in a word, I had a dreadful deliverance; for I was wet, had no clothes to shift me, nor anything either to eat or drink to comfort me; neither did I see any prospect before me but that of perishing with hunger or being devoured by wild beasts; and that which was particularly afflicting to me was, that I had no weapon, either to hunt and kill any creature for my sustenance, or to defend myself against any other creature that might desire to kill me for theirs.","Confortatomi così in pensando a questo lato favorevole della presente mia condizione, cominciai indi a guardarmi all’intorno, per vedere in qual sorta di paese io mi trovassi, e che cosa mi rimanesse a fare in appresso. Allora sentii tosto deprimersi le mie contentezze, perchè in effetto era bene spaventoso quel modo della mia liberazione.","il mio desiderio del bene , mi diedi a guardare con la mia condizione in cui mi in un luogo di estasi , il qual pensiere mi era in , e il di essere dal peso del luogo , che mi in una parola . in una parola senza alcun pensiere di , io non aveva bisogno di nè di nè in qual speranza il mio sostentamento in me in quella contrada ; in appresso per me un luogo ove io non aveva nè per me l ’ intera vita di il mio sostentamento ."
2327,"I showed him all that was sent to me; I told him that, next to the providence of Heaven, which disposed all things, it was owing to him; and that it now lay on me to reward him, which I would do a hundred-fold: so I first returned to him the hundred moidores I had received of him; then I sent for a notary, and caused him to draw up a general release or discharge from the four hundred and seventy moidores, which he had acknowledged he owed me, in the fullest and firmest manner possible.","Fattegli vedere tutte le ricchezze che mi erano state spedite, gli dissi come, dopo la Providenza del cielo che dispone di tutte le cose, fosse egli solo al quale io andava debitore di tutto ciò; dipendere ora affatto da me il compensarlo, e che avrei adempiuto centuplicatamente quest’obbligo. Primieramente adunque gli restituii i cento moidori sborsatimi poco dianzi come sapete; mandato indi a chiamare un notaio, gli feci stendere un atto solenne che scioglieva nel più ampio e valido modo il mio amico del debito da lui confessato di quattrocento settanta moidori.","« Me lo tutto quello che mi chiamava , gli dissi che la sua provvidenza , la cui provvidenza di Dio aveva tutto per me ; ma questo , per quanto mi sarebbe , come lo , gli dissi : « di non fare per cento moidori di mio consiglio ; io lo di rendita a lui , di cui ho fatto da lui stesso per , gli di rendita a venti o trenta moidori .»"
2328,"Harris will be just that sort of man when he grows up, I know, and I told him so.","So che Harris sarà la stessa specie d’uomo quando sarà attempato, e glielo dissi.","Harris sarà proprio che questo uomo si fa bene , io so che lui stesso ."
2329,Aren't you well?' he said in French as he came up to her.,"Non state bene? — disse egli in francese, avvicinandosi.","Non sei bene ? — egli disse in francese , entrando nella stanza ."
2330,"Levin looked to the right and to the left, and there before him against the dull light-blue sky, over the lower branches of the aspen tops, appeared the flying birds.","Levin girò gli occhi a destra e a sinistra, ed ecco, dinanzi a lui, nel cielo azzurro cupo, al di sopra dei germogli teneri e gonfi delle tremule, apparve l’uccello in volo.","Levin guardò il diritto e andò a sinistra , e là sotto gli alberi si intorno al cielo , sulle quali erano gli uccelli , erano chiusi gli uccelli ."
2331,"'It would have been so painful for you alone,' she said, and raising her arms high so that they hid her cheeks, now flushed with pleasure, she twisted her braided hair and pinned it up at the back of her head. 'No,' she continued, 'she did not know how to...","— Ti saresti talmente tormentato da solo — ella disse e, sollevando in alto le mani che coprivano le guance arrossite di soddisfazione, avvolse le trecce sulla nuca e le appuntò con le forcine. — No — ella continuò — lei non sapeva...","— Sarebbe stato così penoso per voi — ella disse , le braccia e , in viso con le guance , con le guance , , i capelli e i capelli da terra , gli disse : — No , non lo so , non so come ... ma non lo sa come ..."
2332,"I could see clearly a room with a sanded floor, clean scoured; a dresser of walnut, with pewter plates ranged in rows, reflecting the redness and radiance of a glowing peat-fire.","Vidi una stanza pulita col pavimento coperto di rena, una credenza di noce, sulla quale erano collocati diversi piatti di stagno, che riflettevano il chiarore di un fuoco di torba.","Potevo capire chiaramente che il pavimento , un po ' di riposo , con le tinte mie pagine , con le tinte in oltre il freddo e l ' agitazione di ."
2333,"It was all quite real, and Oblonsky felt his head getting worse and worse.",Stepan Arkad’ic sentiva che nella sua testa le cose andavano sempre peggio.,"Tutto questo era vero , e Stepan Arkad ’ ic aveva il capo per sé ."
